!DateTime	depth	temp
2019-10-18 00:00:00	-18	12.6826574429224
2019-10-19 00:00:00	-18	12.3415082833787
2019-10-20 00:00:00	-18	12.2479047916667
2019-10-21 00:00:00	-18	12.2476678333333
2019-10-22 00:00:00	-18	12.2476616666667
2019-10-23 00:00:00	-18	12.240782125
2019-10-24 00:00:00	-18	11.9323863472222
2019-10-25 00:00:00	-18	11.79585
2019-10-26 00:00:00	-18	11.79585
2019-10-27 00:00:00	-18	11.6172480277778
2019-10-28 00:00:00	-18	11.3533852916667
2019-10-29 00:00:00	-18	11.3438542141864
2019-10-30 00:00:00	-18	10.9799619444444
2019-10-02 00:00:00	-20	14.1888124471086
2019-10-03 00:00:00	-20	14.0905805688623
2019-10-04 00:00:00	-20	14.0078431515711
2019-10-05 00:00:00	-20	13.949164844607
2019-10-06 00:00:00	-20	13.9164278684628
2019-10-07 00:00:00	-20	13.8300200720164
2019-10-08 00:00:00	-20	13.6450809748893
2019-10-09 00:00:00	-20	13.5885639583333
2019-10-10 00:00:00	-20	13.3431868065434
2019-10-11 00:00:00	-20	13.1807644930555
2019-10-12 00:00:00	-20	13.1693970063695
2019-10-13 00:00:00	-20	13.1575498876404
2019-10-14 00:00:00	-20	13.0350852173913
2019-10-15 00:00:00	-20	12.7723381319444
2019-10-16 00:00:00	-20	12.7124004861111
2019-10-17 00:00:00	-20	12.6926471875
2019-10-18 00:00:00	-20	12.4948757686454
2019-10-19 00:00:00	-20	12.306083746594
2019-10-20 00:00:00	-20	12.2461174652778
2019-10-21 00:00:00	-20	12.2471033333333
2019-10-22 00:00:00	-20	12.228369375
2019-10-23 00:00:00	-20	12.0780959930556
2019-10-24 00:00:00	-20	11.8608461458333
2019-10-25 00:00:00	-20	11.8165288055555
2019-10-26 00:00:00	-20	11.7492757291666
2019-10-27 00:00:00	-20	11.6331947291667
2019-10-28 00:00:00	-20	11.332809125
2019-10-29 00:00:00	-20	11.2956142837274
2019-10-30 00:00:00	-20	10.9248056319444
2019-10-02 00:00:00	-22	14.1350255853315
2019-10-03 00:00:00	-22	14.1118483832335
2019-10-04 00:00:00	-22	13.9607508133087
2019-10-05 00:00:00	-22	13.8428388482633
2019-10-06 00:00:00	-22	13.8115470839937
2019-10-07 00:00:00	-22	13.711436872428
2019-10-08 00:00:00	-22	13.6517734711965
2019-10-09 00:00:00	-22	13.5733584166667
2019-10-10 00:00:00	-22	13.2208668990043
2019-10-11 00:00:00	-22	13.1935189444444
2019-10-12 00:00:00	-22	13.1871537579618
2019-10-13 00:00:00	-22	13.1634615730337
2019-10-14 00:00:00	-22	12.9438508095952
2019-10-15 00:00:00	-22	12.7204001666667
2019-10-16 00:00:00	-22	12.7246012222222
2019-10-17 00:00:00	-22	12.685604375
2019-10-18 00:00:00	-22	12.3070940943683
2019-10-19 00:00:00	-22	12.2706592098093
2019-10-20 00:00:00	-22	12.2443301388889
2019-10-21 00:00:00	-22	12.2465388333333
2019-10-22 00:00:00	-22	12.2090770833333
2019-10-23 00:00:00	-22	11.9154098611111
2019-10-24 00:00:00	-22	11.7893059444444
2019-10-25 00:00:00	-22	11.8372076111111
2019-10-26 00:00:00	-22	11.7027014583333
2019-10-27 00:00:00	-22	11.6491414305556
2019-10-28 00:00:00	-22	11.3122329583333
2019-10-29 00:00:00	-22	11.2473743532684
2019-10-30 00:00:00	-22	10.8696493194444
2019-10-02 00:00:00	-27	14.4455939633286
2019-10-03 00:00:00	-27	14.2477922754491
2019-10-04 00:00:00	-27	14.0313283548983
2019-10-05 00:00:00	-27	14.0309625411335
2019-10-06 00:00:00	-27	14.0328129952456
2019-10-07 00:00:00	-27	14.028006399177
2019-10-08 00:00:00	-27	13.9927378286558
2019-10-09 00:00:00	-27	13.5704197222222
2019-10-10 00:00:00	-27	13.5267098719772
2019-10-11 00:00:00	-27	13.3889594027778
2019-10-12 00:00:00	-27	13.0902403821656
2019-10-13 00:00:00	-27	13.000722988764
2019-10-14 00:00:00	-27	12.9484102398801
2019-10-15 00:00:00	-27	12.8975918333333
2019-10-16 00:00:00	-27	12.8107605
2019-10-17 00:00:00	-27	12.4648996666667
2019-10-18 00:00:00	-27	12.4250607001522
2019-10-19 00:00:00	-27	12.381390027248
2019-10-20 00:00:00	-27	12.0975883888889
2019-10-21 00:00:00	-27	11.9488617361111
2019-10-22 00:00:00	-27	11.9335913888889
2019-10-23 00:00:00	-27	11.9285241388889
2019-10-24 00:00:00	-27	11.9267907777778
2019-10-25 00:00:00	-27	11.6875792777778
2019-10-26 00:00:00	-27	11.4598529027778
2019-10-27 00:00:00	-27	11.4545262361111
2019-10-28 00:00:00	-27	11.1383434166667
2019-10-29 00:00:00	-27	10.9970178720445
2019-10-30 00:00:00	-27	10.8679937916667
2019-10-02 00:00:00	-32	14.0499646826516
2019-10-03 00:00:00	-32	14.0708219461078
2019-10-04 00:00:00	-32	14.0348914048059
2019-10-05 00:00:00	-32	14.0361747166362
2019-10-06 00:00:00	-32	14.0267114104596
2019-10-07 00:00:00	-32	14.0203201234568
2019-10-08 00:00:00	-32	13.7669054062038
2019-10-09 00:00:00	-32	13.5831331666667
2019-10-10 00:00:00	-32	13.48253314367
2019-10-11 00:00:00	-32	13.1534734444444
2019-10-12 00:00:00	-32	13.1305917622081
2019-10-13 00:00:00	-32	13.1306513483146
2019-10-14 00:00:00	-32	13.0890616791604
2019-10-15 00:00:00	-32	12.7677904583333
2019-10-16 00:00:00	-32	12.7119823888889
2019-10-17 00:00:00	-32	12.6779249583333
2019-10-18 00:00:00	-32	12.6256521461187
2019-10-19 00:00:00	-32	12.2415679019074
2019-10-20 00:00:00	-32	12.225576375
2019-10-21 00:00:00	-32	12.225261
2019-10-22 00:00:00	-32	12.2252601666667
2019-10-23 00:00:00	-32	12.2245922916667
2019-10-24 00:00:00	-32	11.9977957916667
2019-10-25 00:00:00	-32	11.7797538333333
2019-10-26 00:00:00	-32	11.7702819583333
2019-10-27 00:00:00	-32	11.4546761805556
2019-10-28 00:00:00	-32	11.3202734166667
2019-10-29 00:00:00	-32	11.3197406119611
2019-10-30 00:00:00	-32	11.0127577083333
2019-10-02 00:00:00	-42	14.1169646403385
2019-10-03 00:00:00	-42	14.1162775598802
2019-10-04 00:00:00	-42	13.8385385397412
2019-10-05 00:00:00	-42	13.7917400548446
2019-10-06 00:00:00	-42	13.7963309667195
2019-10-07 00:00:00	-42	13.6951777366255
2019-10-08 00:00:00	-42	13.6705299113737
2019-10-09 00:00:00	-42	13.4114625972222
2019-10-10 00:00:00	-42	13.2211091038407
2019-10-11 00:00:00	-42	13.1819911805556
2019-10-12 00:00:00	-42	12.989088492569
2019-10-13 00:00:00	-42	12.7600149213483
2019-10-14 00:00:00	-42	12.6471361469265
2019-10-15 00:00:00	-42	12.57113075
2019-10-16 00:00:00	-42	12.65015325
2019-10-17 00:00:00	-42	12.4785684305556
2019-10-18 00:00:00	-42	12.2013223744292
2019-10-19 00:00:00	-42	12.2026237057221
2019-10-20 00:00:00	-42	12.1890266527778
2019-10-21 00:00:00	-42	12.068520125
2019-10-22 00:00:00	-42	12.0138616666667
2019-10-23 00:00:00	-42	11.9028596944444
2019-10-24 00:00:00	-42	11.7457305138889
2019-10-25 00:00:00	-42	11.5548726111111
2019-10-26 00:00:00	-42	11.3661899027778
2019-10-27 00:00:00	-42	11.2695072083333
2019-10-28 00:00:00	-42	11.1939385416667
2019-10-29 00:00:00	-42	10.9688226008345
2019-10-30 00:00:00	-42	10.8688037777778
